Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00     120/120         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [455]
[454]    0.0    0.00    0.00     120         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [454]
                0.00    0.00     240/97976       std::_Niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [78]
                0.00    0.00     120/120         std::_Niter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [453]
                0.00    0.00     120/49183       double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [124]
                0.00    0.00     120/4954        __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [197]
-----------------------------------------------
                0.00    0.00     120/120         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [430]
[455]    0.0    0.00    0.00     120         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [455]
                0.00    0.00     240/97976       std::_Miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [77]
                0.00    0.00     120/120         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [454]
-----------------------------------------------
                0.00    0.00     120/120         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&) [457]
[456]    0.0    0.00    0.00     120         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [456]
                0.00    0.00     120/120         void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [452]
-----------------------------------------------
                0.00    0.00     120/120         std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [430]
[457]    0.0    0.00    0.00     120         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::allocator<double>&) [457]
                0.00    0.00     120/120         void std::_Destroy<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [456]
-----------------------------------------------
                0.00    0.00      56/112         Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
                0.00    0.00      56/112         std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
[458]    0.0    0.00    0.00     112         DeflationPolynomial<double>::deflate(boost::math::tools::polynomial<double>*, double, boost::math::tools::polynomial<double>*) [458]
                0.00    0.00     224/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00     112/195         boost::math::tools::polynomial<double>::polynomial(std::initializer_list<double>) [365]
                0.00    0.00     112/144         boost::math::tools::polynomial<double> boost::math::tools::operator/<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [412]
                0.00    0.00     112/144         boost::math::tools::polynomial<double> boost::math::tools::operator%<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [413]
                0.00    0.00     112/144         boost::math::tools::polynomial<double>::operator=(boost::math::tools::polynomial<double> const&) [410]
-----------------------------------------------
                0.00    0.00       6/102         Laguerre<float>::Laguerre() [481]
                0.00    0.00      24/102         std::complex<float>* Muller<float>::getRoots<float>(boost::math::tools::polynomial<float>*, std::complex<float>, std::complex<float>, std::complex<float>) [19]
                0.00    0.00      72/102         std::complex<float> Muller<float>::getRootA<float>(boost::math::tools::polynomial<float>, std::complex<float>, std::complex<float>, std::complex<float>) [21]
[459]    0.0    0.00    0.00     102         std::sqrt(float) [459]
-----------------------------------------------
                0.00    0.00      72/72          std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
[460]    0.0    0.00    0.00      72         std::complex<double> Muller<double>::getRootA<double>(boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>) [460]
                0.00    0.00    2176/106312      std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [60]
                0.00    0.00    2152/22640       double std::abs<double>(std::complex<double> const&) [168]
                0.00    0.00    1520/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00    1088/24864       std::complex<double> std::operator-<double>(std::complex<double> const&, std::complex<double> const&) [160]
                0.00    0.00    1088/214920      std::complex<double>::real[abi:cxx11]() const [55]
                0.00    0.00    1080/6344        std::abs(double) [179]
                0.00    0.00     616/5774        std::numeric_limits<double>::epsilon() [183]
                0.00    0.00     544/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
                0.00    0.00     544/544         std::complex<double>* Muller<double>::Constants<double>(boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>) [305]
                0.00    0.00     544/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00     544/5672        std::complex<double> std::sqrt<double>(std::complex<double> const&) [187]
                0.00    0.00     544/62728       std::complex<double> std::operator*<double>(double const&, std::complex<double> const&) [94]
                0.00    0.00     544/68432       std::complex<double> std::operator+<double>(std::complex<double> const&, std::complex<double> const&) [88]
                0.00    0.00     544/7304        std::complex<double> std::operator/<double>(std::complex<double> const&, std::complex<double> const&) [175]
-----------------------------------------------
                0.00    0.00      72/72          Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
[461]    0.0    0.00    0.00      72         Laguerre<double>::getRootA(boost::math::tools::polynomial<double>*, std::complex<double>) [461]
                0.00    0.00   20488/22640       double std::abs<double>(std::complex<double> const&) [168]
                0.00    0.00   15600/20728       Laguerre<double>::EvaluateComplex(boost::math::tools::polynomial<double>*, std::complex<double>) [170]
                0.00    0.00    5128/5128        Laguerre<double>::getVariable(std::complex<double>, std::complex<double>, std::complex<double>, std::complex<double>) [192]
                0.00    0.00    5128/5672        std::complex<double> std::sqrt<double>(std::complex<double> const&) [187]
                0.00    0.00    5128/5128        Laguerre<double>::operatorS(std::complex<double>, boost::math::tools::polynomial<double>*, std::complex<double>) [193]
                0.00    0.00    5128/68432       std::complex<double> std::operator+<double>(std::complex<double> const&, std::complex<double> const&) [88]
                0.00    0.00    5128/106312      std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [60]
                0.00    0.00    5128/7304        std::complex<double> std::operator/<double>(std::complex<double> const&, std::complex<double> const&) [175]
                0.00    0.00    5128/24864       std::complex<double> std::operator-<double>(std::complex<double> const&, std::complex<double> const&) [160]
                0.00    0.00    5128/5774        std::numeric_limits<double>::epsilon() [183]
                0.00    0.00    5120/6344        std::abs(double) [179]
                0.00    0.00     216/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00     144/144         Laguerre<double>::getDer(boost::math::tools::polynomial<double>*) [418]
                0.00    0.00     144/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      72/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
                0.00    0.00      72/22690       boost::math::tools::polynomial<double>::size() const [165]
-----------------------------------------------
                0.00    0.00      66/66          boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
[462]    0.0    0.00    0.00      66         mpl_::bool_<false> const& boost::integral_constant<bool, false>::dereference<mpl_::bool_<false> const>(mpl_::bool_<false> const*) [462]
-----------------------------------------------
                0.00    0.00      16/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_1<long double>(long double const&) [491]
                0.00    0.00      16/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_2<long double>(long double const&) [492]
                0.00    0.00      17/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00      17/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
[463]    0.0    0.00    0.00      66         long double boost::math::tools::make_big_value<long double>(long double, char const*, mpl_::bool_<true> const&, mpl_::bool_<false> const&) [463]
-----------------------------------------------
                0.00    0.00      16/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_1<long double>(long double const&) [491]
                0.00    0.00      16/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_2<long double>(long double const&) [492]
                0.00    0.00      17/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00      17/66          long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
[464]    0.0    0.00    0.00      66         boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
                0.00    0.00      66/66          mpl_::bool_<false> const& boost::integral_constant<bool, false>::dereference<mpl_::bool_<false> const>(mpl_::bool_<false> const*) [462]
-----------------------------------------------
                0.00    0.00      56/56          Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
[465]    0.0    0.00    0.00      56         std::complex<double>::operator=(double) [465]
-----------------------------------------------
                0.00    0.00      56/56          Laguerre<float>::getRoots(boost::math::tools::polynomial<float>*, std::complex<float>) [3]
[466]    0.0    0.00    0.00      56         std::complex<float>::operator=(float) [466]
-----------------------------------------------
                0.00    0.00      16/32          Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
                0.00    0.00      16/32          std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
[467]    0.0    0.00    0.00      32         DeflationPolynomial<double>::deflate2(boost::math::tools::polynomial<double>*, std::complex<double>, boost::math::tools::polynomial<double>*) [467]
                0.00    0.00      96/214920      std::complex<double>::real[abi:cxx11]() const [55]
                0.00    0.00      96/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00      32/208672      std::complex<double>::imag[abi:cxx11]() const [57]
                0.00    0.00      32/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      32/106312      std::complex<double> std::operator*<double>(std::complex<double> const&, std::complex<double> const&) [60]
                0.00    0.00      32/68432       std::complex<double> std::operator+<double>(std::complex<double> const&, std::complex<double> const&) [88]
                0.00    0.00      32/1552        std::complex<double> std::operator-<double>(std::complex<double> const&) [220]
                0.00    0.00      32/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
                0.00    0.00      32/195         boost::math::tools::polynomial<double>::polynomial(std::initializer_list<double>) [365]
                0.00    0.00      32/144         boost::math::tools::polynomial<double> boost::math::tools::operator/<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [412]
                0.00    0.00      32/144         boost::math::tools::polynomial<double> boost::math::tools::operator%<double>(boost::math::tools::polynomial<double> const&, boost::math::tools::polynomial<double> const&) [413]
                0.00    0.00      32/144         boost::math::tools::polynomial<double>::operator=(boost::math::tools::polynomial<double> const&) [410]
-----------------------------------------------
                0.00    0.00      24/24          std::complex<double>* rootsFinder::getMuller<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>, int) [479]
[468]    0.0    0.00    0.00      24         std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
                0.00    0.00     192/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00     120/22690       boost::math::tools::polynomial<double>::size() const [165]
                0.00    0.00      96/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
                0.00    0.00      88/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      88/208672      std::complex<double>::imag[abi:cxx11]() const [57]
                0.00    0.00      72/72          std::complex<double> Muller<double>::getRootA<double>(boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>) [460]
                0.00    0.00      72/6344        std::abs(double) [179]
                0.00    0.00      72/144         boost::math::tools::polynomial<double>::operator=(boost::math::tools::polynomial<double>&&) [409]
                0.00    0.00      72/214920      std::complex<double>::real[abi:cxx11]() const [55]
                0.00    0.00      56/112         DeflationPolynomial<double>::deflate(boost::math::tools::polynomial<double>*, double, boost::math::tools::polynomial<double>*) [458]
                0.00    0.00      24/195         boost::math::tools::polynomial<double>::polynomial(std::initializer_list<double>) [365]
                0.00    0.00      24/5774        std::numeric_limits<double>::epsilon() [183]
                0.00    0.00      16/32          DeflationPolynomial<double>::deflate2(boost::math::tools::polynomial<double>*, std::complex<double>, boost::math::tools::polynomial<double>*) [467]
                0.00    0.00      16/16          std::complex<double>::real(double) [472]
                0.00    0.00      16/16          std::complex<double>::imag(double) [471]
-----------------------------------------------
                0.00    0.00      24/24          std::complex<double>* rootsFinder::getLaguerre<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, int) [478]
[469]    0.0    0.00    0.00      24         Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
                0.00    0.00     144/26175       boost::math::tools::polynomial<double>::~polynomial() [156]
                0.00    0.00     128/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      88/208672      std::complex<double>::imag[abi:cxx11]() const [57]
                0.00    0.00      72/72          Laguerre<double>::getRootA(boost::math::tools::polynomial<double>*, std::complex<double>) [461]
                0.00    0.00      72/6344        std::abs(double) [179]
                0.00    0.00      72/214920      std::complex<double>::real[abi:cxx11]() const [55]
                0.00    0.00      72/144         boost::math::tools::polynomial<double>::operator=(boost::math::tools::polynomial<double>&&) [409]
                0.00    0.00      56/112         DeflationPolynomial<double>::deflate(boost::math::tools::polynomial<double>*, double, boost::math::tools::polynomial<double>*) [458]
                0.00    0.00      56/56          std::complex<double>::operator=(double) [465]
                0.00    0.00      48/25260       boost::math::tools::polynomial<double>::polynomial(boost::math::tools::polynomial<double> const&) [158]
                0.00    0.00      24/22690       boost::math::tools::polynomial<double>::size() const [165]
                0.00    0.00      24/195         boost::math::tools::polynomial<double>::polynomial(std::initializer_list<double>) [365]
                0.00    0.00      16/32          DeflationPolynomial<double>::deflate2(boost::math::tools::polynomial<double>*, std::complex<double>, boost::math::tools::polynomial<double>*) [467]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [430]
[470]    0.0    0.00    0.00      16         double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [470]
                0.00    0.00      16/49495       std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [119]
                0.00    0.00      16/101406      std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [64]
                0.00    0.00      16/48868       double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&) [131]
-----------------------------------------------
                0.00    0.00      16/16          std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
[471]    0.0    0.00    0.00      16         std::complex<double>::imag(double) [471]
-----------------------------------------------
                0.00    0.00      16/16          std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
[472]    0.0    0.00    0.00      16         std::complex<double>::real(double) [472]
-----------------------------------------------
                0.00    0.00      16/16          std::complex<float>* Muller<float>::getRoots<float>(boost::math::tools::polynomial<float>*, std::complex<float>, std::complex<float>, std::complex<float>) [19]
[473]    0.0    0.00    0.00      16         std::complex<float>::imag(float) [473]
-----------------------------------------------
                0.00    0.00      16/16          std::complex<float>* Muller<float>::getRoots<float>(boost::math::tools::polynomial<float>*, std::complex<float>, std::complex<float>, std::complex<float>) [19]
[474]    0.0    0.00    0.00      16         std::complex<float>::real(float) [474]
-----------------------------------------------
                0.00    0.00       6/12          std::complex<double>* rootsFinder::getLaguerre<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, int) [478]
                0.00    0.00       6/12          std::complex<double>* rootsFinder::getMuller<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>, int) [479]
[475]    0.0    0.00    0.00      12         void rootsFinder::Print<double>(std::complex<double>*, int) [475]
-----------------------------------------------
                0.00    0.00       6/12          std::complex<float>* rootsFinder::getLaguerre<float>(bool, boost::math::tools::polynomial<float>, std::complex<float>, int) [4]
                0.00    0.00       6/12          std::complex<float>* rootsFinder::getMuller<float>(bool, boost::math::tools::polynomial<float>, std::complex<float>, std::complex<float>, std::complex<float>, int) [20]
[476]    0.0    0.00    0.00      12         void rootsFinder::Print<float>(std::complex<float>*, int) [476]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<float, std::allocator<float> >::operator=(std::vector<float, std::allocator<float> > const&) [433]
[477]    0.0    0.00    0.00       8         float* std::vector<float, std::allocator<float> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(unsigned long, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [477]
                0.00    0.00       8/49080       std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [126]
                0.00    0.00       8/100622      std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [66]
                0.00    0.00       8/48453       float* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, float>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*, std::allocator<float>&) [142]
-----------------------------------------------
                0.00    0.00       6/6           UserInterface::RunTest() [2]
[478]    0.0    0.00    0.00       6         std::complex<double>* rootsFinder::getLaguerre<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, int) [478]
                0.00    0.00      24/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      24/24          Laguerre<double>::getRoots(boost::math::tools::polynomial<double>*, std::complex<double>) [469]
                0.00    0.00       6/6           Laguerre<double>::Laguerre() [480]
                0.00    0.00       6/22690       boost::math::tools::polynomial<double>::size() const [165]
                0.00    0.00       6/12          void rootsFinder::Print<double>(std::complex<double>*, int) [475]
-----------------------------------------------
                0.00    0.00       6/6           UserInterface::RunTest() [2]
[479]    0.0    0.00    0.00       6         std::complex<double>* rootsFinder::getMuller<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>, int) [479]
                0.00    0.00      24/24          std::complex<double>* Muller<double>::getRoots<double>(boost::math::tools::polynomial<double>*, std::complex<double>, std::complex<double>, std::complex<double>) [468]
                0.00    0.00      22/95906       std::complex<double>::complex(double, double) [83]
                0.00    0.00      12/22690       boost::math::tools::polynomial<double>::size() const [165]
                0.00    0.00       6/12          void rootsFinder::Print<double>(std::complex<double>*, int) [475]
-----------------------------------------------
                0.00    0.00       6/6           std::complex<double>* rootsFinder::getLaguerre<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, int) [478]
[480]    0.0    0.00    0.00       6         Laguerre<double>::Laguerre() [480]
                0.00    0.00       6/5774        std::numeric_limits<double>::epsilon() [183]
-----------------------------------------------
                0.00    0.00       6/6           std::complex<float>* rootsFinder::getLaguerre<float>(bool, boost::math::tools::polynomial<float>, std::complex<float>, int) [4]
[481]    0.0    0.00    0.00       6         Laguerre<float>::Laguerre() [481]
                0.00    0.00       6/102         std::sqrt(float) [459]
                0.00    0.00       6/5737        std::numeric_limits<float>::epsilon() [184]
-----------------------------------------------
                0.00    0.00       1/4           long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00       1/4           long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
                0.00    0.00       1/4           long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_1<long double>(long double const&) [491]
                0.00    0.00       1/4           long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_2<long double>(long double const&) [492]
[482]    0.0    0.00    0.00       4         boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
                0.00    0.00       4/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::force_instantiate() const [483]
-----------------------------------------------
                0.00    0.00       4/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
[483]    0.0    0.00    0.00       4         boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::force_instantiate() const [483]
-----------------------------------------------
                0.00    0.00       1/2           UserInterface::UserInterface() [489]
                0.00    0.00       1/2           UserInterface::RunTest() [2]
[484]    0.0    0.00    0.00       2         rootsFinder::rootsFinder() [484]
-----------------------------------------------
                0.00    0.00       1/2           long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00       1/2           long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
[485]    0.0    0.00    0.00       2         long double boost::math::tools::evaluate_rational<17ul, long double, unsigned long, long double>(long double const (&) [17ul], unsigned long const (&) [17ul], long double const&) [485]
                0.00    0.00       2/2           long double boost::math::tools::detail::evaluate_rational_c_imp<long double, unsigned long, long double>(long double const*, unsigned long const*, long double const&, mpl_::int_<17> const*) [486]
-----------------------------------------------
                0.00    0.00       2/2           long double boost::math::tools::evaluate_rational<17ul, long double, unsigned long, long double>(long double const (&) [17ul], unsigned long const (&) [17ul], long double const&) [485]
[486]    0.0    0.00    0.00       2         long double boost::math::tools::detail::evaluate_rational_c_imp<long double, unsigned long, long double>(long double const*, unsigned long const*, long double const&, mpl_::int_<17> const*) [486]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [531]
[487]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [487]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [488]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [487]
[488]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [488]
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[489]    0.0    0.00    0.00       1         UserInterface::UserInterface() [489]
                0.00    0.00       1/2           rootsFinder::rootsFinder() [484]
-----------------------------------------------
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
[490]    0.0    0.00    0.00       1         long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
                0.00    0.00      17/66          boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
                0.00    0.00      17/66          long double boost::math::tools::make_big_value<long double>(long double, char const*, mpl_::bool_<true> const&, mpl_::bool_<false> const&) [463]
                0.00    0.00       1/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
                0.00    0.00       1/2           long double boost::math::tools::evaluate_rational<17ul, long double, unsigned long, long double>(long double const (&) [17ul], unsigned long const (&) [17ul], long double const&) [485]
-----------------------------------------------
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
[491]    0.0    0.00    0.00       1         long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_1<long double>(long double const&) [491]
                0.00    0.00      16/66          boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
                0.00    0.00      16/66          long double boost::math::tools::make_big_value<long double>(long double, char const*, mpl_::bool_<true> const&, mpl_::bool_<false> const&) [463]
                0.00    0.00       1/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
-----------------------------------------------
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
[492]    0.0    0.00    0.00       1         long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_2<long double>(long double const&) [492]
                0.00    0.00      16/66          boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
                0.00    0.00      16/66          long double boost::math::tools::make_big_value<long double>(long double, char const*, mpl_::bool_<true> const&, mpl_::bool_<false> const&) [463]
